join_key,t_1_price
517536.0_ONWARDTEC,458.81
530135.0_OPTIEMUS,315.91
531254.0___NA__,97.88
532466.0_OFSS,10993.9
512626.0_ORBTEXP,175.76
532271.0___NA__,3.88
524372.0_ORCHPHARMA,1082.84
531157.0___NA__,15.75
543997.0___NA__,297.17
-1.0_ORIANA,2670.1
513121.0_ORICONENT,42.95
530365.0_ORIENTBELL,389.05
507690.0___NA__,399.94
535754.0_ORIENTCEM,280.21
504879.0_ORIENTCER,48.8
541301.0_ORIENTELEC,290.42
533263.0_GREENPOWER,20.04
502420.0_ORIENTPPR,56.3
526325.0_ORIENTLTD,100.5
531512.0___NA__,11.73
500078.0_OAL,410.57
506579.0_OCCL,194.88
500314.0_ORIENTHOT,132.55
531859.0___NA__,276.87
532817.0_ORIENTALTL,9.36
541206.0_OBCL,59.46
590086.0_ORISSAMINE,7675.33
531626.0___NA__,3.85
539015.0_ORTEL,1.68
539287.0_ORTINLAB,18.08
530173.0___NA__,8.92
-1.0_OSIAHYPER,24.19
540198.0___NA__,37.68
500317.0_OSWALAGRO,48.4
539290.0_OSWALGREEN,43.75
509099.0___NA__,30.63
514460.0___NA__,18.44
523151.0___NA__,6.46
530741.0___NA__,194.84
-1.0_OWAIS,1573.49
524636.0___NA__,32.03
500126.0_PGHL,5309.61
500459.0_PGHH,17425.91
532676.0___NA__,10.12
523642.0_PIIND,4289.54
500143.0___NA__,218.34
-1.0_PROPEQUITY,320.03
513403.0___NA__,5.2
543637.0___NA__,29.05
523862.0___NA__,15.23
523483.0___NA__,245.51
531395.0___NA__,40.82
532350.0___NA__,2.69
531779.0___NA__,29.13
526905.0___NA__,6.28
517230.0___NA__,3.65
531396.0___NA__,7.22
532827.0_PAGEIND,45533.22
532900.0_PAISALO,73.14
516030.0_PAKKA,261.96
540648.0_PALASHSECU,138.6
539121.0___NA__,73.13
541444.0___NA__,21.06
532521.0_PALREDTEC,87.48
517397.0___NA__,57.82
511525.0___NA__,2.3
538742.0___NA__,26.08
531349.0_PANACEABIO,128.31
-1.0_PANACHE,112.66
538860.0___NA__,1.14
524820.0_PANAMAPET,413.8
508941.0___NA__,569.81
504093.0___NA__,558.9
531726.0___NA__,180.14
513511.0___NA__,224.01
526345.0___NA__,19.61
506122.0___NA__,225.27
531280.0___NA__,8.83
539469.0___NA__,949.15
-1.0_PANSARI,102.61
539143.0___NA__,6.9
500322.0___NA__,225.0
530291.0___NA__,30.01
-1.0_PAR,256.67
543530.0_PARADEEP,93.71
539889.0_PARAGMILK,166.72
531255.0___NA__,62.61
-1.0_PARAGON,126.16
530555.0_PARACABLES,76.49
507970.0___NA__,41.63
543367.0_PARAS,1343.67
521246.0_PARASPETRO,3.84
-1.0_PARIN,252.61
524628.0___NA__,17.59
532911.0___NA__,10.48
540359.0___NA__,27.08
506128.0___NA__,98.02
542694.0___NA__,178.16
511176.0___NA__,53.99
532780.0_PARSVNATH,12.59
-1.0_PARTYCRUS,138.92
541347.0___NA__,13.06
521080.0___NA__,8.97
-1.0_PASHUPATI,460.37
500456.0_PASUPTAC,37.72
511734.0___NA__,3.25
503092.0___NA__,31.49
500368.0_PATANJALI,1657.53
539401.0___NA__,217.43
531120.0_PATELENG,61.54
526381.0_PATINTLOG,23.51
517417.0___NA__,708.08
524031.0___NA__,7.88
543798.0___NA__,8.78
514326.0___NA__,12.56
-1.0_PATTECH,116.18
539113.0___NA__,752.36
532742.0___NA__,6061.66
543915.0_PAVNAIND,470.67
543390.0_POLICYBZR,1359.32
514087.0___NA__,81.09
534809.0_PCJEWELLER,43.28
506590.0_PCBL,265.87
517119.0___NA__,25.91
538730.0_PDSL,591.71
532808.0_PGIL,913.52
543540.0___NA__,164.36
523260.0_PEARLPOLY,35.75
539273.0___NA__,197.98
524136.0___NA__,485.11
531352.0___NA__,23.99
503031.0_PENINLAND,64.92
513228.0_PENIND,168.92
-1.0_PENTAGON,120.16
524210.0___NA__,38.17
501144.0___NA__,113.17
-1.0_PERFECT,33.88
521062.0___NA__,2.21
526435.0___NA__,116.8
-1.0_PKTEA,504.32
504132.0___NA__,1130.82
533179.0_PERSISTENT,4770.11
532522.0_PETRONET,327.75
500680.0_PFIZER,4912.81
531769.0___NA__,3.85
533581.0_PGEL,4330.86
526747.0___NA__,191.94
512026.0___NA__,1.92
523620.0___NA__,56.66
-1.0_PHANTOMFX,410.37
524572.0___NA__,45.07
526481.0___NA__,50.96
503100.0_PHOENIXLTD,3740.44
537839.0___NA__,148.72
542123.0___NA__,133.14
509084.0___NA__,73.26
526588.0___NA__,22.89
524808.0___NA__,28.43
530305.0___NA__,755.31
507498.0___NA__,65.82
532355.0___NA__,7.54
500331.0_PIDILITIND,3280.66
500327.0_PILITA,12.03
539883.0_PILANIINVS,4952.62
514300.0_PIONEEREMB,49.01
507864.0___NA__,44.09
544178.0___NA__,71.48
500302.0_PEL,805.76
543635.0_PPLPHARMA,153.4
513519.0_PITTIENG,1010.42
500333.0_PIXTRANS,1432.45
-1.0_PLADAINFO,32.76
523648.0_PLASTIBLEN,287.94
544134.0_PLATIND,201.64
543352.0___NA__,189.24
544003.0_PLAZACABLE,91.41
534060.0___NA__,5.02
532366.0_PNBGILTS,143.29
540173.0_PNBHOUSING,753.89
539150.0_PNCINFRA,433.55
543709.0___NA__,644.67
539195.0___NA__,418.26
523628.0_PODDARHOUS,74.16
524570.0_PODDARMENT,460.54
532486.0_POKARNA,784.91
526687.0___NA__,7.76
540717.0___NA__,45.2
507645.0___NA__,15946.49
531768.0_POLYMED,2031.48
542652.0_POLYCAB,7210.74
506605.0___NA__,2946.42
531397.0___NA__,20.32
531454.0___NA__,33.0
537573.0___NA__,41.36
526043.0___NA__,62.56
524051.0_POLYPLEX,1015.88
-1.0_POLYSIL,36.24
539354.0___NA__,40.12
512481.0___NA__,8.51
532626.0_POCL,912.76
532460.0_PONNIERODE,480.57
540727.0___NA__,44.84
519359.0___NA__,60.11
524000.0_POONAWALLA,447.67
530565.0___NA__,101.9
531870.0___NA__,17.41
544144.0_PVSL,230.82
532933.0___NA__,64.16
543912.0_PIGL,67.32
532810.0_PFC,485.51
532898.0_POWERGRID,343.7
539302.0_POWERMECH,5359.34
543290.0_PGINVIT,88.11
532934.0_PPAP,235.78
530361.0___NA__,75.58
513532.0___NA__,238.06
530095.0___NA__,49.67
500192.0___NA__,2.81
522205.0_PRAJIND,779.7
531746.0_PRAENG,29.66
506022.0_PRAKASH,179.2
542684.0_PPL,465.71
533239.0_PRAKASHSTL,8.37
531437.0___NA__,33.32
-1.0_PRAMARA,179.77
519014.0___NA__,13.07
540724.0_DIAMONDYD,957.53
-1.0_PRATHAM,383.57
526490.0___NA__,6.58
531257.0___NA__,20.69
531637.0___NA__,903.41
540901.0_PRAXIS,13.59
517258.0___NA__,168.75
523539.0_PRECWIRE,164.17
539636.0_PRECAM,176.3
-1.0_PRECISION,48.17
-1.0_PRECOT,527.0
526247.0_PREMEXPLN,707.7
509835.0___NA__,16.0
530331.0___NA__,476.01
500540.0_PREMIER,3.67
511016.0___NA__,4.97
514354.0_PREMIERPOL,235.11
-1.0_PRLIND,182.98
511660.0___NA__,3.84
531802.0___NA__,51.89
526773.0___NA__,8.71
-1.0_PRESSTONIC,103.12
533274.0_PRESTIGE,1731.51
543363.0___NA__,536.86
540293.0_PRICOLLTD,524.53
519262.0___NA__,27.14
531246.0___NA__,20.75
530589.0___NA__,180.41
535514.0___NA__,15.68
532748.0_PFOCUS,119.98
540404.0___NA__,215.67
519299.0___NA__,198.56
530695.0___NA__,27.33
500337.0_PRIMESECU,201.98
521149.0___NA__,8.8
506852.0___NA__,37.51
542907.0_PRINCEPIPE,678.38
531735.0___NA__,27.44
500338.0_PRSMJOHNSN,161.16
512217.0___NA__,21.47
501314.0___NA__,1.23
532387.0_PNC,81.11
531688.0___NA__,365.2
-1.0_PRITI,140.53
539359.0_PRITIKAUTO,27.42
-1.0_PRITIKA,51.74
530117.0_PRIVISCL,1490.0
524580.0___NA__,15.16
540703.0___NA__,7.97
511557.0___NA__,1.07
526009.0___NA__,0.64
531265.0___NA__,15.53
-1.0_PROLIFE,208.14
526494.0___NA__,12.14
543375.0___NA__,54.4
543814.0___NA__,150.99
544021.0___NA__,1186.89
-1.0_PROV,1080.56
534675.0_PROZONER,30.77
500342.0_PRUDMOULI,22.84
543527.0_PRUDENT,2047.07
505502.0___NA__,13.11
540544.0_PSPPROJECT,652.07
532524.0_PTC,221.48
533344.0_PFS,45.16
539006.0_PTCIL,15135.89
509220.0_PTL,47.87
539785.0_PDMJEPAPER,117.0
512591.0___NA__,14.0
-1.0_PULZ,113.94
533295.0_PSB,63.95
544141.0___NA__,188.39
506618.0_PUNJABCHEM,1493.09
500346.0___NA__,66.52
532461.0_PNB,129.42
532891.0_PURVA,543.17
523315.0___NA__,1.97
538993.0___NA__,12.62
540159.0___NA__,4.82
544191.0___NA__,98.45
538647.0___NA__,43.09
-1.0_PURVFLEXI,173.84
517556.0_PVP,25.64
532689.0_PVRINOX,1440.52
536659.0___NA__,21.95
543969.0_PYRAMID,158.53
538646.0___NA__,59.59
-1.0_QMSMEDI,124.14
-1.0_QUADPRO,5.63
511116.0___NA__,2.3
544091.0___NA__,202.85
-1.0_QFIL,114.39
543460.0___NA__,108.65
538596.0___NA__,3.19
530281.0___NA__,15.4
538452.0___NA__,10.96
539978.0_QUESS,650.53
-1.0_QUESTLAB,146.4
500069.0___NA__,426.1
535719.0___NA__,41.18
539678.0_QUICKHEAL,602.47
-1.0_QUICKTOUCH,115.94
539515.0___NA__,97.54
532866.0_QUINTEGRA,2.31
524230.0_RCF,193.07
539669.0___NA__,0.73
509845.0___NA__,649.68
544136.0_RKSWAMY,290.02
-1.0_RMDRIP,146.9
543171.0___NA__,4.28
511626.0___NA__,17.45
543981.0_RRKABEL,1941.47
530917.0___NA__,11.79
517447.0_RSSOFTWARE,245.38
532735.0_RSYSTEMS,556.38
538119.0___NA__,68.52
524502.0___NA__,83.72
502271.0___NA__,31.15
537785.0_RACE,461.6
-1.0_RILINFRA,73.1
520073.0___NA__,1169.87
541703.0___NA__,21.61
590070.0_RADAAN,1.94
539673.0___NA__,2.51
531273.0___NA__,2.87
540125.0_RADHIKAJWE,63.04
543732.0_RADIANTCMS,74.47
532497.0_RADICO,1969.65
-1.0_RADIOWALLA,127.4
531412.0___NA__,133.68
539837.0___NA__,818.35
526813.0___NA__,13.58
538921.0___NA__,214.42
514316.0___NA__,122.0
542649.0_RVNL,421.12
543265.0_RAILTEL,490.46
500339.0_RAIN,140.97
543524.0_RAINBOW,1319.26
531694.0___NA__,16.22
533093.0_ROML,47.78
530111.0___NA__,25.29
530699.0_RAJRILTD,20.81
532826.0_RAJTV,99.98
503127.0___NA__,4404.66
532503.0___NA__,981.98
506975.0___NA__,3.02
530253.0___NA__,21.79
538707.0___NA__,39.88
526873.0___NA__,24.0
526662.0_ARENTERP,48.79
531500.0_RAJESHEXPO,255.61
543285.0___NA__,150.29
526823.0___NA__,5.13
-1.0_RCDL,39.12
514028.0___NA__,31.49
539495.0___NA__,36.33
-1.0_RAJMET,10.46
530525.0___NA__,74.22
541601.0___NA__,5.93
522257.0___NA__,335.61
539090.0___NA__,31.48
517522.0_RAJRATAN,609.32
-1.0_RPPL,71.85
500354.0_RAJSREESUG,68.75
511185.0___NA__,10.63
532665.0_RAJVIR,6.59
500355.0_RALLIS,286.52
530951.0___NA__,123.72
522281.0_RAMRAT,378.35
500357.0___NA__,12.94
500358.0___NA__,8.55
524037.0_RAMAPHO,176.1
539309.0_RAMASTEEL,10.58
523289.0___NA__,92.49
515127.0___NA__,1.76
538540.0___NA__,1.12
532369.0_RAMCOIND,268.72
532370.0_RAMCOSYS,295.8
-1.0_RBS,99.3
514223.0___NA__,4.14
532527.0_RKFORGE,977.43
533262.0_RAMKY,618.18
530925.0___NA__,25.57
507490.0_RANASUG,24.78
531228.0___NA__,12.75
532661.0_RML,785.41
532987.0_RBL,921.87
532988.0_RANEENGINE,424.42
505800.0_RANEHOLDIN,1378.28
541945.0___NA__,36.07
531583.0___NA__,19.92
500360.0___NA__,115.4
507966.0___NA__,41.59
522207.0___NA__,96.29
544119.0_RPTECH,295.38
531233.0___NA__,25.84
543417.0_RATEGAIN,801.09
532918.0___NA__,46.72
504903.0___NA__,47.34
540796.0___NA__,164.6
520111.0_RATNAMANI,4063.96
543978.0_RATNAVEER,145.1
534597.0_RTNINDIA,85.18
533122.0_RTNPOWER,18.85
537840.0___NA__,33.79
526095.0___NA__,38.41
533294.0_RKDL,27.32
543251.0_RVHL,48.14
504341.0___NA__,60.69
541634.0___NA__,33.4
531207.0___NA__,2.28
500330.0_RAYMOND,2897.78
540065.0_RBLBANK,258.22
-1.0_RBMINFRA,575.13
544060.0_RBZJEWEL,131.7
537254.0___NA__,3.78
533608.0___NA__,139.3
533285.0___NA__,138.77
530053.0___NA__,35.25
538611.0___NA__,52.96
532955.0_RECLTD,531.25
532805.0_REDINGTON,218.19
543957.0_REDTAPE,804.27
543617.0___NA__,50.54
532884.0_REFEX,176.19
531260.0___NA__,429.39
-1.0_REFRACTORY,212.92
515018.0_REGENCERAM,43.48
540175.0___NA__,15.69
511585.0___NA__,3.98
512624.0___NA__,3.74
543208.0___NA__,162.76
503162.0_RELCHEMQ,214.52
523445.0_RIIL,1404.24
530517.0_RELAXO,877.87
-1.0_RELIABLE,44.44
532124.0___NA__,17.9
532712.0_RCOM,1.95
540709.0_RHFL,3.17
500325.0_RELIANCE,3270.81
500390.0_RELINFRA,175.03
532939.0_RPOWER,26.49
511712.0___NA__,14.32
539760.0___NA__,95.81
532915.0_RELIGARE,223.94
539561.0___NA__,60.69
513043.0___NA__,91.19
530919.0_REMSONSIND,1096.47
-1.0_REMUS,2285.65
532923.0_RGL,99.81
535322.0_REPCOHOME,568.63
532687.0_REPRO,667.72
543805.0___NA__,72.4
524218.0___NA__,107.6
538273.0___NA__,78.07
505509.0_RESPONIND,315.33
543248.0_RBA,101.78
515085.0___NA__,4.63
543902.0___NA__,90.79
519191.0___NA__,7.86
-1.0_REXPIPES,60.24
543744.0___NA__,175.85
531888.0___NA__,137.37
543590.0___NA__,17.0
534076.0_RHIM,694.3
531952.0___NA__,85.28
530271.0___NA__,17.97
532766.0___NA__,1.18
-1.0_RICHA,61.46
539435.0___NA__,65.53
520008.0_RICOAUTO,129.14
540590.0___NA__,80.26
524480.0___NA__,607.29
540082.0___NA__,52.95
517035.0___NA__,2054.62
530251.0___NA__,0.68
531539.0___NA__,35.77
543977.0_RISHABH,426.81
514177.0___NA__,77.27
526861.0___NA__,120.63
523021.0___NA__,50.64
526492.0___NA__,161.43
543256.0___NA__,15.56
542383.0_RITCO,321.75
-1.0_RITEZONE,40.07
541556.0_RITES,712.2
519097.0___NA__,25.65
540843.0___NA__,115.74
511169.0___NA__,7.85
-1.0_RKEC,120.41
512618.0___NA__,11.56
540358.0___NA__,689.56
543901.0_RHL,194.27
-1.0_ROCKINGDCE,746.51
531822.0___NA__,68.48
505807.0___NA__,539.87
543325.0_ROLEXRINGS,2764.65
502448.0_ROLLT,4.04
500366.0_ROLTA,4.66
542145.0___NA__,43.55
530991.0___NA__,54.51
512115.0___NA__,143.7
531324.0___NA__,31.58
543213.0_ROSSARI,884.25
533168.0_ROSSELLIND,576.66
517500.0_ROTO,613.07
539922.0___NA__,38.81
543228.0_ROUTE,1919.88
-1.0_ROXHITECH,146.41
544143.0___NA__,150.36
526193.0___NA__,45.59
512047.0___NA__,35.08
532699.0_ROHLTD,367.74
526640.0___NA__,42.58
532983.0_RPGLIFE,1826.33
533284.0_RPPINFRA,129.95
542333.0_RPSGVENT,642.51
531667.0___NA__,42.01
531307.0___NA__,20.85
530179.0___NA__,14.1
539875.0___NA__,103.68
500350.0_RSWM,205.57
531552.0___NA__,16.41
531215.0___NA__,190.43
500367.0___NA__,81.95
503169.0_RUBYMILLS,226.03
509020.0_RUCHINFRA,11.66
532785.0_RUCHIRA,121.83
514010.0___NA__,56.09
544121.0___NA__,188.94
539226.0___NA__,51.95
-1.0_REPL,176.8
-1.0_RULKA,589.08
530449.0___NA__,113.11
533552.0_RUPA,280.88
533470.0_RUSHIL,350.69
517273.0_S&SPOWER,266.01
514197.0___NA__,18.14
500113.0_SAIL,150.0
523598.0_SCI,259.46
540497.0_SCHAND,238.2
539450.0_SHK,187.66
530907.0___NA__,29.61
516108.0___NA__,96.94
-1.0_SJLOGISTIC,549.33
542728.0___NA__,16.96
540048.0_SPAL,721.96
530289.0___NA__,41.48
590030.0_SPIC,78.54
536710.0___NA__,27.32
513515.0___NA__,1.34
512531.0_STCINDIA,160.93
535621.0___NA__,100.23
543799.0___NA__,25.25
532604.0_SALSTEEL,20.79
542034.0___NA__,16.82
-1.0_SAAKSHI,323.93
540081.0_SABEVENTS,8.88
539112.0___NA__,181.87
-1.0_SABAR,21.48
530461.0___NA__,17.33
540132.0___NA__,8.71
531869.0___NA__,21.32
532710.0_SADBHAV,24.56
539346.0_SADBHIN,5.6
506642.0_SADHNANIQ,70.59
-1.0_SADHAV,238.43
540821.0___NA__,3.48
543461.0___NA__,14.18
523025.0_SAFARI,2072.73
531436.0___NA__,7.76
502090.0_SAGCEM,245.16
540715.0___NA__,25.29
507663.0___NA__,1.61
-1.0_SAGARDEEP,27.95
540143.0___NA__,195.26
543743.0_SAH,87.75
-1.0_SAHAJ,19.98
-1.0_SAHANA,1749.77
544056.0___NA__,50.64
511533.0___NA__,32.74
532841.0_SAHYADRI,416.18
531931.0___NA__,133.34
543989.0_KALAMANDIR,183.69
544170.0___NA__,56.44
512097.0___NA__,0.66
543541.0___NA__,24.27
530265.0___NA__,40.28
515043.0___NA__,135.95
-1.0_SAKAR,315.06
590051.0_SAKSOFT,298.04
511066.0___NA__,55.35
507315.0_SAKHTISUG,39.76
532713.0_SAKUMA,35.93
539353.0___NA__,499.56
-1.0_SECL,18.41
540642.0_SALASAR,17.13
540181.0___NA__,47.0
526554.0___NA__,38.85
590056.0_SALONA,271.03
500370.0___NA__,65.31
517059.0_SALZERELEC,861.81
532005.0___NA__,74.81
521240.0___NA__,152.56
511630.0_SAMBHAAV,4.8
-1.0_SAIFL,87.06
543984.0_SAMHI,179.28
520075.0___NA__,224.48
543376.0___NA__,102.68
534598.0_SAMPANN,30.6
530617.0___NA__,63.06
543229.0___NA__,298.61
530125.0___NA__,342.41
539267.0___NA__,15.21
521206.0___NA__,2.73
517334.0_MOTHERSON,198.75
530025.0___NA__,30.33
509423.0___NA__,83.66
521222.0___NA__,50.52
511563.0___NA__,28.75
-1.0_SANCO,8.96
523116.0___NA__,855.92
543897.0___NA__,63.03
526725.0_SANDESH,1603.82
541163.0_SANDHAR,601.18
524703.0___NA__,59.87
504918.0_SANDUMA,574.77
516096.0___NA__,199.13
538714.0___NA__,92.64
514234.0_SANGAMIND,400.43
-1.0_SANGANI,50.12
526521.0_SANGHIIND,88.84
540782.0___NA__,22.54
530073.0_SANGHVIMOV,1177.92
-1.0_SANGINITA,16.41
531569.0___NA__,194.21
532435.0___NA__,13.27
500674.0_SANOFI,6752.17
514280.0___NA__,178.03
543358.0_SANSERA,1274.43
530035.0___NA__,20.04
519260.0_SANWARIA,0.42
543397.0_SAPPHIRE,1560.7
506906.0___NA__,2.84
519238.0___NA__,31.8
538992.0___NA__,2190.94
-1.0_SARTELE,234.94
512020.0___NA__,7656.86
504614.0_SARDAEN,230.26
519242.0___NA__,85.1
532163.0_SAREGAMA,552.88
526885.0_SARLAPOLY,109.76
-1.0_SAROJA,43.61
530993.0___NA__,15.42
531930.0___NA__,21.48
540393.0_SMLT,199.39
514412.0___NA__,39.17
543688.0_SARVESHWAR,8.46
539124.0___NA__,25.51
506313.0___NA__,180.49
532663.0_SASKEN,1863.89
533259.0_SASTASUNDR,351.76
511076.0_SATINDLTD,82.92
533202.0___NA__,3.33
539201.0_SATIA,121.68
539404.0_SATIN,221.63
508996.0___NA__,0.91
544189.0___NA__,214.91
539218.0___NA__,222.41
502175.0_SAURASHCEM,141.84
511577.0___NA__,19.24
532404.0___NA__,57.22
512634.0___NA__,124.92
524667.0_SOTL,582.34
531893.0___NA__,0.95
544080.0___NA__,1162.65
544090.0___NA__,966.85
523710.0___NA__,347.48
540728.0___NA__,144.2
542725.0_SBC,27.5
532102.0___NA__,48.93
517360.0___NA__,25.19
543959.0_SBFC,87.08
543066.0_SBICARD,744.26
540719.0_SBILIFE,1627.2
543366.0___NA__,39.66
526081.0___NA__,20.71
531797.0___NA__,73.77
511672.0___NA__,64.63
526544.0___NA__,8.36
505790.0_SCHAEFFLER,5338.78
534139.0_SCHNEIDER,901.98
538857.0___NA__,5.4
531234.0___NA__,66.46
505141.0___NA__,77.9
535647.0___NA__,8.86
533268.0___NA__,8.24
542753.0___NA__,5.09
543782.0___NA__,636.85
526807.0_SEAMECLTD,1265.58
514264.0___NA__,16.65
543234.0_SECMARK,93.05
543625.0_SECURCRED,10.85
512161.0_SECURKLOUD,30.2
532993.0_SEJALLTD,348.39
532886.0_SELMC,54.25
530075.0_SELAN,851.72
538875.0___NA__,24.29
505368.0_SEMAC,550.69
543936.0_SENCO,1149.6
531980.0___NA__,17.09
532945.0_SEPC,18.75
512529.0_SEQUENT,118.35
512399.0___NA__,16.43
-1.0_SERVICE,58.49
531944.0___NA__,23.42
-1.0_SERVOTECH,91.09
502450.0_SESHAPAPER,329.51
505075.0_SETCO,12.07
533605.0_SETUINFRA,0.83
511760.0___NA__,1.18
524324.0_SEYAIND,23.75
539199.0___NA__,388.7
512329.0___NA__,494.43
531812.0___NA__,0.76
538795.0___NA__,239.33
526981.0___NA__,281.5
502180.0_SHREDIGCEM,102.98
503804.0___NA__,541.98
530797.0___NA__,22.13
524336.0___NA__,75.48
512453.0___NA__,802.16
516106.0___NA__,9.61
542146.0___NA__,86.18
500388.0___NA__,37.27
503837.0___NA__,9.73
532310.0_SHREERAMA,28.53
513488.0___NA__,35.08
539334.0_SHREEPUSHK,209.61
532670.0_RENUKA,46.39
513436.0_SHAHALLOYS,57.05
519031.0___NA__,227.03
533275.0_SHAH,4.23
526508.0___NA__,15.62
542862.0___NA__,22.84
501423.0_SHAILY,780.58
526841.0___NA__,28.14
531431.0_SHAKTIPUMP,4592.14
540797.0_SHALBY,282.4
511754.0___NA__,606.11
539895.0___NA__,42.5
509874.0_SHALPAINTS,136.61
512499.0___NA__,0.74
532455.0___NA__,21.56
531240.0___NA__,12.34
540259.0___NA__,7.84
542232.0___NA__,108.31
540425.0_SHANKARA,722.97
512297.0___NA__,36.41
-1.0_SHANTHALA,81.1
522034.0_SHANTIGEAR,630.93
539921.0___NA__,83.17
534708.0___NA__,14.61
-1.0_SHANTI,15.66
544059.0___NA__,61.58
543598.0___NA__,174.5
539584.0___NA__,0.55
519397.0___NA__,52.32
538666.0_SHARDACROP,490.03
513548.0___NA__,717.2
535602.0_SHARDAMOTR,2183.0
512393.0___NA__,255.43
540725.0_SHAREINDIA,292.72
540786.0___NA__,23.98
-1.0_SCML,106.73
523449.0___NA__,84.16
538212.0___NA__,0.87
543341.0___NA__,5.66
540221.0___NA__,21.12
540147.0___NA__,5.96
543519.0___NA__,43.3
540203.0_SFL,904.85
540757.0_SCPL,540.15
-1.0_SHEETAL,58.05
533301.0_SPYL,4.45
526839.0___NA__,10.7
543963.0___NA__,47.02
538685.0_SHEMAROO,150.46
-1.0_SHERA,164.63
526117.0___NA__,629.11
539111.0___NA__,13.22
526137.0___NA__,102.55
-1.0_SHIGAN,96.89
531201.0___NA__,6355.88
513709.0___NA__,159.88
530549.0_SHILPAMED,634.75
543244.0___NA__,180.09
544142.0_SCILAL,89.75
540693.0___NA__,139.56
532323.0___NA__,50.22
530433.0___NA__,40.15
540072.0___NA__,14.44
540961.0_SHIVAMILLS,87.31
511108.0_SHIVATEX,150.39
522237.0___NA__,23.48
-1.0_SPCL,352.27
513097.0_SBCL,637.42
539148.0_SHIVALIK,665.49
544165.0___NA__,52.86
532776.0_SHIVAMAUTO,39.74
539593.0___NA__,4.22
543970.0___NA__,49.98
532638.0_SHOPERSTOP,791.04
531771.0___NA__,112.73
543976.0___NA__,95.07
-1.0_SHRADHA,146.59
521131.0___NA__,18.63
500387.0_SHREECEM,27581.57
539470.0___NA__,1.24
540737.0___NA__,910.98
537709.0___NA__,15.9
-1.0_SHREEKARNI,608.94
544083.0___NA__,232.26
531962.0___NA__,39.68
503863.0___NA__,14.51
-1.0_SHREEOSFM,178.11
527005.0___NA__,210.95
533110.0___NA__,15.95
-1.0_SRPL,1.04
500356.0_RAMANEWS,17.34
538975.0___NA__,0.33
-1.0_TIRUPATI,700.97
-1.0_SVLL,236.77
540738.0___NA__,24.17
-1.0_OSWALSEEDS,24.49
541112.0___NA__,32.38
532007.0___NA__,23.66
-1.0_SHRENIK,1.05
516016.0_SHREYANIND,298.88
526335.0___NA__,10.23
520151.0_SHREYAS,321.79
544074.0___NA__,244.77
523309.0___NA__,69.2
530977.0___NA__,191.64
531080.0___NA__,30.59
-1.0_SHRITECH,63.3
538092.0___NA__,83.63
543373.0___NA__,118.95
508961.0___NA__,123.84
531359.0___NA__,414.93
511218.0_SHRIRAMFIN,2882.96
-1.0_SHRIPISTON,1934.74
543419.0_SHRIRAMPPS,108.59
511411.0___NA__,39.12
511493.0___NA__,16.36
542019.0___NA__,25.41
-1.0_SHUBHLAXMI,33.19
531506.0___NA__,27.97
523790.0___NA__,4.61
524632.0___NA__,108.29
539252.0_SHYAMCENT,16.47
543299.0_SHYAMMETL,734.16
517411.0_SHYAMTEL,15.21
531219.0___NA__,6.79
505515.0___NA__,13.13
520141.0___NA__,11.34
533014.0___NA__,55.26
520086.0_SICALLOG,143.18
530439.0___NA__,9.42
526877.0___NA__,14.58
-1.0_SIDDHIKA,337.81
532217.0___NA__,48.62
500550.0_SIEMENS,8845.01
543389.0_SIGACHI,65.68
543917.0_SIGMA,395.95
543990.0_SIGNATURE,1502.15
512131.0_SIGIND,81.2
-1.0_SIGNORIA,141.8
544117.0_SIGNPOST,285.27
523606.0___NA__,3446.48
-1.0_SIKKO,97.06
524642.0___NA__,0.96
521194.0_SILINV,547.4
-1.0_SILGO,37.01
543615.0___NA__,183.22
531738.0___NA__,0.03
-1.0_SILKFLEX,57.83
-1.0_SILLYMONKS,18.69
531635.0___NA__,68.64
543536.0___NA__,10.71
543525.0_SILVERTUC,744.25
512197.0___NA__,3.43
539742.0_SIMBHALS,32.66
507998.0___NA__,113.19
513472.0___NA__,194.54
523838.0_SIMPLEXINF,116.22
533018.0___NA__,3463.02
533019.0___NA__,1768.11
503229.0___NA__,161.4
519566.0___NA__,109.9
523023.0_SINCLAIR,111.83
532029.0_SINDHUTRAD,19.6
505729.0___NA__,98.16
509887.0___NA__,708.63
-1.0_SINTERCOM,141.01
540653.0_SPTL,0.92
532879.0___NA__,356.71
543686.0_SIRCA,351.59
538667.0___NA__,9.89
540673.0_SIS,447.5
512589.0___NA__,57.17
532795.0_SITINET,0.63
544047.0___NA__,74.44
503811.0_SIYSIL,479.08
513496.0___NA__,259.97
504398.0___NA__,38.84
543387.0_SJS,775.22
533206.0_SJVN,130.43
500472.0_SKFINDIA,6793.67
539861.0_SKIL,6.21
538562.0_SKIPPER,359.8
532143.0_SKMEGGPROD,256.95
-1.0_SKP,223.2
531169.0___NA__,165.49
541967.0_SKYGOLD,1760.2
526479.0___NA__,80.94
505650.0___NA__,25.04
538919.0___NA__,12.69
-1.0_SLONE,178.4
543065.0___NA__,50.73
539494.0___NA__,14.96
532419.0_SMARTLINK,301.56
543263.0_SMCGLOBAL,157.0
508905.0___NA__,59.7
513418.0___NA__,4.54
505192.0_SMLISUZU,2222.72
540686.0___NA__,155.53
540679.0_SMSLIFE,929.28
